file	year	Borough	Condition of Building (Observation)	Condo/Coop Status	Household Weight	Monthly Contract Rent	New Control Status Recode	Number of Bedrooms	Number of Rooms	Number of Units in Building	Program Status Input	Sequence Number (Household)	Sub-borough Area	Tenure (1)	Tenure (2)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	019603569	01525	Other rental	1 bedrooms	2 rooms	20 to 49 units	J-51	010818	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020010763	00761	Stabilized pre 1947	No bedroom	2 rooms	20 to 49 units	Not applicable	002055	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019603569	01276	Stabilized pre 1947	No bedroom	1 rooms	20 to 49 units	Not applicable	053140	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02050	Other rental	1 bedrooms	3 rooms	6 to 9 units	Not applicable	014492	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	00436	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	Not applicable	074069	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02075	Controlled	1 bedrooms	3 rooms	6 to 9 units	Not applicable	056560	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019603569	02595	Other rental	2 bedrooms	4 rooms	6 to 9 units	Not applicable	030374	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	022028410	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	HUD regulated	049657	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020810892	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	2 bedrooms	3 rooms	100 units or more	HUD regulated	095288	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020810892	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	No bedroom	1 rooms	100 units or more	HUD regulated	074428	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	019891690	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	2 bedrooms	4 rooms	100 units or more	HUD regulated	074865	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020185968	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	J-51	086788	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020436821	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	J-51	032722	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019177091	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	028244	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019488771	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	089365	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	020089770	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	082499	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017154922	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	2 bedrooms	5 rooms	100 units or more	Not applicable	024754	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Deteriorating	No	019555498	02215	Other rental	2 bedrooms	4 rooms	13 to 19 units	Not applicable	057954	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Deteriorating	No	017683454	Not applicable (occupied rent free or owner occupied)	Stabilized pre 1947	1 bedrooms	4 rooms	10 to 12 units	Not applicable	081923	06	Not applicable (renter occupied)	Occupy rent free
lng08_occ08_web.dat	2008	Manhattan	Deteriorating	No	019733784	01846	Other rental	3 bedrooms	4 rooms	13 to 19 units	Not applicable	036719	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Deteriorating	No	019891690	02200	Other rental	3 bedrooms	6 rooms	13 to 19 units	Not applicable	088564	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	022028410	00150	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	Mitchell Lama City/Coop	000310	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	016720621	00750	Mitchell Lama rental	2 bedrooms	3 rooms	100 units or more	Mitchell Lama City/Coop	006745	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020593114	00750	Mitchell Lama rental	2 bedrooms	3 rooms	100 units or more	Mitchell Lama City/Coop	090857	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	021204150	00500	Mitchell Lama rental	No bedroom	1 rooms	100 units or more	Mitchell Lama City/Coop	047979	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	018858262	01500	Stabilized post 1947	No bedroom	1 rooms	100 units or more	Not applicable	000879	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019603569	03000	Other rental	1 bedrooms	3 rooms	100 units or more	Not applicable	099017	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019057694	02200	Other rental	1 bedrooms	3 rooms	100 units or more	Not applicable	044655	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019603569	03500	Other rental	1 bedrooms	2 rooms	100 units or more	Not applicable	076619	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017756464	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	4 bedrooms	8 rooms or more	100 units or more	J-51	042896	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	01632	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	Not applicable	063827	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019340755	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	J-51	057616	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019340755	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	4 rooms	100 units or more	J-51	062216	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019555498	01300	Stabilized pre 1947	1 bedrooms	5 rooms	13 to 19 units	Not applicable	079833	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	018812019	02200	Other rental	3 bedrooms	4 rooms	13 to 19 units	Not applicable	001113	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	018995384	02500	Controlled	3 bedrooms	5 rooms	10 to 12 units	Not applicable	093504	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	018812019	02600	Other rental	3 bedrooms	5 rooms	13 to 19 units	Not applicable	004896	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Not Reported	No	019603569	02100	Other rental	No bedroom	1 rooms	13 to 19 units	Not applicable	094303	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02000	Other rental	1 bedrooms	3 rooms	13 to 19 units	Not applicable	043221	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020818067	02150	Other rental	1 bedrooms	2 rooms	13 to 19 units	Not applicable	026154	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02000	Stabilized pre 1947	1 bedrooms	3 rooms	13 to 19 units	J-51	098232	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	020818067	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	066005	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017024632	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	2 bedrooms	5 rooms	100 units or more	Not applicable	040370	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	016598833	02400	Other rental	1 bedrooms	3 rooms	100 units or more	Not applicable	090025	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017092469	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	024516	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02150	Other rental	No bedroom	1 rooms	13 to 19 units	Not applicable	001094	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020062195	00817	Stabilized pre 1947	No bedroom	1 rooms	20 to 49 units	Not applicable	011203	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02650	Other rental	1 bedrooms	3 rooms	20 to 49 units	Not applicable	097265	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02100	Other rental	No bedroom	1 rooms	100 units or more	Not applicable	027902	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020469127	02995	Other rental	1 bedrooms	3 rooms	100 units or more	Not applicable	030683	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019057694	03000	Other rental	1 bedrooms	2 rooms	100 units or more	Not applicable	026268	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020455038	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	J-51	027084	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	019340755	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	No bedroom	1 rooms	100 units or more	J-51	056757	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020010763	00758	Stabilized post 1947	No bedroom	1 rooms	100 units or more	Not applicable	040428	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020588836	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	2 bedrooms	5 rooms	100 units or more	J-51	053851	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019340755	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	2 rooms	100 units or more	J-51	031027	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020588836	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	2 bedrooms	4 rooms	100 units or more	J-51	093284	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	019340755	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	2 bedrooms	4 rooms	100 units or more	J-51	090546	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017024632	Not applicable (occupied rent free or owner occupied)	Stabilized post 1947	No bedroom	1 rooms	100 units or more	J-51	067162	06	Not applicable (renter occupied)	Occupy rent free
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017024632	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	075430	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	019105228	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	066115	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	017024632	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	1 bedrooms	3 rooms	100 units or more	Not applicable	091512	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a condominium	020588836	Not applicable (occupied rent free or owner occupied)	Owner occupied condo	2 bedrooms	4 rooms	100 units or more	Not applicable	025542	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019733784	05000	Other rental	2 bedrooms	4 rooms	3 units	Not applicable	099614	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019177091	07640	Stabilized pre 1947	3 bedrooms	8 rooms or more	20 to 49 units	Not applicable	062128	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019177091	07640	Stabilized pre 1947	3 bedrooms	8 rooms or more	20 to 49 units	Not applicable	015912	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019177091	07640	Other rental	2 bedrooms	6 rooms	20 to 49 units	Not applicable	078170	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	019994702	Not applicable (occupied rent free or owner occupied)	Mitchell Lama cooperative	2 bedrooms	4 rooms	100 units or more	Mitchell Lama State/Coop	051028	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	018995384	Not applicable (occupied rent free or owner occupied)	Mitchell Lama cooperative	1 bedrooms	3 rooms	100 units or more	Mitchell Lama State/Coop	045855	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	016720621	Not applicable (occupied rent free or owner occupied)	Mitchell Lama cooperative	2 bedrooms	4 rooms	100 units or more	Mitchell Lama State/Coop	076865	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	Yes, a cooperative	020221179	Not applicable (occupied rent free or owner occupied)	Mitchell Lama cooperative	2 bedrooms	4 rooms	100 units or more	Mitchell Lama State/Coop	080144	06	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Manhattan	Sound	No	016445603	00270	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	Mitchell Lama State/Coop	006683	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020625887	00230	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	Mitchell Lama State/Coop	079769	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020459772	00650	Mitchell Lama rental	No bedroom	1 rooms	100 units or more	Mitchell Lama State/Coop	041948	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019986421	00300	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	Mitchell Lama State/Coop	083690	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	019603569	02550	Other rental	1 bedrooms	3 rooms	50 to 99 units	Not applicable	047759	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020172642	02300	Other rental	1 bedrooms	3 rooms	50 to 99 units	Not applicable	084506	06	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Manhattan	Sound	No	020818067	01800	Other rental	No bedroom	1 rooms	50 to 99 units	Not applicable	030319	06	Not applicable (renter occupied)	Pay cash rent
